,Feature,Importance
1066,C6orf106,0.0
1067,VPS35,0.0
1068,IKBKB,0.0
1101,CEP97,0.0
1094,GORASP1,0.0
1095,SIRPB2,0.0
1096,AIF1,0.0
1097,UBASH3B,0.0
1098,EPN1,0.0
1100,TIMMDC1,0.0
1102,MAP4K3,0.0
1089,DSCR3,0.0
1103,SLCO3A1,0.0
1104,SEMA7A,0.0
1105,CNDP2,0.0
1106,CDS2,0.0
1107,VTI1A,0.0
1109,SUV420H2,0.0
1093,ACTR1B,0.0
1088,POLA2,0.0
1069,SPOP,0.0
1076,B4GALT3,0.0
1070,LPAR5,0.0
1071,VARS,0.0
1072,CCNT1,0.0
1073,JAK2,0.0
1074,NRF1,0.0
1075,KLHL36,0.0
1077,FOXO3,0.0
1086,BCL3,0.0
1078,CLMN,0.0
1081,BTBD9,0.0
1082,GPNMB,0.0
1083,ZC3H11A,0.0
1084,SCARB1,0.0
1085,FBXO25,0.0
1193,CD44,0.0
1195,ZC4H2,0.0
1022,SVIL,0.0
1315,MDH2,0.0
1295,IGSF8,0.0
1298,AHCYL2,0.0
1299,STYX,0.0
1300,FPGT,0.0
1301,GLT8D1,0.0
1302,ZHX1,0.0
1303,SGTA,0.0
1304,TTPAL,0.0
1305,RNF14,0.0
1306,IL1RAP,0.0
1308,DCAF8,0.0
1309,ORMDL3,0.0
1311,DNAJC9,0.0
1312,NFKBID,0.0
1313,NPDC1,0.0
1294,TTC31,0.0
1293,ANXA1,0.0
1292,PTGDR,0.0
1282,SYTL2,0.0
1276,MORC3,0.0
1277,EAF2,0.0
1278,PLEKHO2,0.0
1279,NOP10,0.0
1280,TLR9,0.0
1281,TAF12,0.0
1283,KARS,0.0
1291,PTGS1,0.0
1284,USP25,0.0
1285,MCM9,0.0
1286,EPB42,0.0
1287,MTCH2,0.0
1288,BUB3,0.0
1290,SPRYD7,0.0
1314,TMCO6,0.0
1316,ATAT1,0.0
1196,FAM208A,0.0
1317,MLX,0.0
1337,KIAA2018,0.0
1338,TMEM164,0.0
1340,TMX3,0.0
1341,PIGM,0.0
1342,ZNF44,0.0
1343,YIPF4,0.0
1344,MANBAL,0.0
1345,XPO5,0.0
1346,C17orf72,0.0
1349,MAN1A2,0.0
1350,AC010441.1,0.0
1351,APLP2,0.0
1352,AGO1,0.0
1353,TAMM41,0.0
1356,MLTK,0.0
1336,CNR2,0.0
1335,C11orf49,0.0
1334,DPY19L3,0.0
1324,NXT2,0.0
1318,SLC43A2,0.0
1319,THUMPD2,0.0
1320,ACSL6,0.0
1321,PFDN1,0.0
1322,RPAP1,0.0
1323,MTMR2,0.0
1325,ELK1,0.0
1332,ARFGAP2,0.0
1326,MIPOL1,0.0
1327,ZNF33B,0.0
1328,VPS37B,0.0
1329,RNF207,0.0
1330,SNX18,0.0
1331,DCLRE1C,0.0
1275,SLC36A4,0.0
1274,RSPH3,0.0
1273,HYI,0.0
1272,SOCS5,0.0
1217,AIG1,0.0
1218,NPIPA5,0.0
1219,TAF6,0.0
1220,AGO3,0.0
1221,MED1,0.0
1222,TIPARP,0.0
1223,GPBP1L1,0.0
1224,B3GALT2,0.0
1225,PDSS2,0.0
1226,TXNL4A,0.0
1227,WDR60,0.0
1229,KLHL18,0.0
1230,CRAMP1L,0.0
1231,LRIG1,0.0
1232,PRKCI,0.0
1216,VPS45,0.0
1214,CTNNAL1,0.0
1213,CSNK1A1L,0.0
1203,LMBRD1,0.0
1197,TAF1A,0.0
1198,NME6,0.0
1199,POLL,0.0
1200,MAP3K11,0.0
1201,ASF1A,0.0
1202,NUS1,0.0
1204,RDH5,0.0
1212,CSTF3,0.0
1205,TET2,0.0
1206,REV1,0.0
1207,COG7,0.0
1208,SMU1,0.0
1210,KIR2DL3,0.0
1211,CASP7,0.0
1233,IPO7,0.0
1234,GCH1,0.0
1235,SRF,0.0
1263,UBAC1,0.0
1256,CAPN10,0.0
1257,PPP1R3B,0.0
1258,ARL17B,0.0
1259,PYHIN1,0.0
1260,CCR2,0.0
1261,DR1,0.0
1265,IKZF3,0.0
1254,WDFY1,0.0
1266,CD180,0.0
1267,KRBOX4,0.0
1268,C11orf57,0.0
1269,URB2,0.0
1270,OXLD1,0.0
1271,CSRP2BP,0.0
1255,RNF139,0.0
1253,ATP8B4,0.0
1236,TSEN15,0.0
1243,ABCF2,0.0
1237,USP46,0.0
1238,MIEN1,0.0
1239,TMEM87B,0.0
1240,SPRTN,0.0
1241,PI4K2A,0.0
1242,DSE,0.0
1244,RPF1,0.0
1252,RUFY1,0.0
1245,GPR141,0.0
1246,FUNDC1,0.0
1248,ATF3,0.0
1249,ALDH9A1,0.0
1250,RBM48,0.0
1251,PSTK,0.0
1023,CAPN12,0.0
1021,UBE2T,0.0
681,MCF2L2,0.0
804,TRIM68,0.0
786,TBP,0.0
787,EEF1B2,0.0
788,LSM14A,0.0
789,SUPT7L,0.0
790,WWC3,0.0
791,PDRG1,0.0
792,DPY19L4,0.0
793,NSMF,0.0
794,ZNF260,0.0
795,HLA-DOB,0.0
798,ALAD,0.0
799,ZNF257,0.0
800,PAPOLG,0.0
801,DPEP2,0.0
802,POFUT1,0.0
785,XCL1,0.0
784,FAM193A,0.0
783,NBPF24,0.0
773,MAP3K1,0.0
766,TEX2,0.0
767,RNH1,0.0
768,RAD51B,0.0
769,POMT1,0.0
770,KIAA0232,0.0
772,SF3B3,0.0
774,RP2,0.0
782,HS3ST1,0.0
775,MAFG,0.0
776,PTPLAD1,0.0
777,KBTBD6,0.0
778,ZC3H15,0.0
780,PLBD1,0.0
781,DHX34,0.0
803,EIF1AX,0.0
805,INTS4,0.0
843,GPR18,0.0
806,RNF115,0.0
825,TGFB1,0.0
826,AFMID,0.0
827,VILL,0.0
828,PDE7B,0.0
829,UPF3A,0.0
830,SEPW1,0.0
832,GDAP2,0.0
833,GPR114,0.0
834,YIPF5,0.0
835,THG1L,0.0
836,SKA2,0.0
837,EXOC5,0.0
838,MSI2,0.0
839,PHAX,0.0
840,RGPD4,0.0
824,THUMPD3,0.0
823,SEC61A1,0.0
822,SLTM,0.0
813,ELL,0.0
807,ACSL1,0.0
808,FLT3LG,0.0
809,KCTD9,0.0
810,CIR1,0.0
811,IQGAP2,0.0
812,IGHV1OR15-1,0.0
814,TNFSF14,0.0
821,CBWD2,0.0
815,FXYD5,0.0
816,EEF1A1,0.0
817,EXOC3,0.0
818,ANKRD32,0.0
819,BCL7A,0.0
820,TMEM176A,0.0
765,DNAH17,0.0
764,UBQLN2,0.0
763,FRMD4A,0.0
762,TBC1D3G,0.0
704,TYROBP,0.0
705,SEPHS1,0.0
706,MYD88,0.0
707,RCC1,0.0
708,ADCK4,0.0
709,KTN1,0.0
710,WWOX,0.0
713,TMEM243,0.0
714,CHKB-CPT1B,0.0
715,INO80C,0.0
716,TAB1,0.0
717,DCAF15,0.0
718,FNTB,0.0
719,TRIM4,0.0
720,USPL1,0.0
703,HMOX1,0.0
701,CRAT,0.0
700,APOBEC3D,0.0
691,CKS2,0.0
682,SLC35A1,0.0
683,RSL1D1,0.0
685,WDSUB1,0.0
686,F8A1,0.0
687,EHMT1,0.0
688,CBLB,0.0
692,MPC1,0.0
699,PCMTD1,0.0
693,ABHD17B,0.0
694,ZEB2,0.0
695,MFSD5,0.0
696,RHEBL1,0.0
697,GSN,0.0
698,HARS2,0.0
722,GPATCH4,0.0
723,MOB1A,0.0
724,UBA6,0.0
750,METTL22,0.0
744,DUS1L,0.0
745,LGALS2,0.0
746,GTF2H2,0.0
747,RHBDF2,0.0
748,NRP2,0.0
749,DPCD,0.0
751,APOL1,0.0
742,CASP6,0.0
752,SNX25,0.0
753,MAN1C1,0.0
754,SPG20,0.0
756,ODF3B,0.0
758,LAX1,0.0
759,UQCRQ,0.0
743,LYSMD3,0.0
741,EPB41L3,0.0
725,ACOT11,0.0
732,ENOPH1,0.0
726,UBXN2A,0.0
727,CHMP3,0.0
728,CD9,0.0
729,AKR7A2,0.0
730,SLC25A4,0.0
731,DEXI,0.0
733,PDK3,0.0
740,TMEM154,0.0
734,ZFC3H1,0.0
735,PSMD2,0.0
736,TRIM37,0.0
737,EIF4A3,0.0
738,SLC35D2,0.0
739,THRAP3,0.0
842,NUDT21,0.0
845,DNAJC14,0.0
1020,CNTLN,0.0
980,NCAPH,0.0
962,TRAF2,0.0
963,SMG6,0.0
964,AP2A2,0.0
966,BTRC,0.0
967,ACACB,0.0
968,ETV1,0.0
969,PSMA4,0.0
970,AP000974.1,0.0
972,PEBP1,0.0
973,ARID2,0.0
974,R3HCC1,0.0
975,NFYB,0.0
976,ZDHHC14,0.0
977,AATF,0.0
978,MMP25,0.0
961,SLC7A6OS,0.0
960,RPRD2,0.0
959,PSMD11,0.0
948,PAQR4,0.0
942,TRNT1,0.0
943,STMN3,0.0
944,CEP76,0.0
945,TFB2M,0.0
946,CENPN,0.0
947,RNF216,0.0
949,TAF1,0.0
958,TADA2B,0.0
951,LZTR1,0.0
952,ZNF438,0.0
953,ZNF675,0.0
954,SEC24B,0.0
956,CLCN3,0.0
957,ACVR2A,0.0
979,EI24,0.0
981,P2RY10,0.0
846,MACF1,0.0
982,RP11-298I3.5,0.0
1004,EGR3,0.0
1005,IRF4,0.0
1006,POM121C,0.0
1007,BPNT1,0.0
1008,ELK3,0.0
1009,HPS5,0.0
1010,IMMT,0.0
1011,CARM1,0.0
1012,USP10,0.0
1013,KIN,0.0
1014,MUTYH,0.0
1015,NOM1,0.0
1016,IRGQ,0.0
1018,ZFHX3,0.0
1019,SLFN12,0.0
1003,LTB4R2,0.0
1002,ATRN,0.0
1001,EXOSC9,0.0
990,CARKD,0.0
983,IL6R,0.0
985,CCDC66,0.0
986,ETV7,0.0
987,TOX,0.0
988,SREK1,0.0
989,EMP3,0.0
991,IDH3A,0.0
999,FAM160A2,0.0
992,CDK13,0.0
993,GUSB,0.0
994,DSTYK,0.0
995,TMBIM1,0.0
996,GLMN,0.0
998,CHST11,0.0
941,LMF1,0.0
940,FKSG62,0.0
939,NME1-NME2,0.0
938,IGHA1,0.0
870,FAM120C,0.0
871,ULK3,0.0
872,MFGE8,0.0
873,TBC1D20,0.0
874,LRRC8B,0.0
875,TP53BP2,0.0
877,PQBP1,0.0
878,SLC43A1,0.0
879,LRRC40,0.0
880,GSTZ1,0.0
882,ZSWIM6,0.0
883,NEK8,0.0
885,JUND,0.0
886,GCFC2,0.0
887,RAD18,0.0
868,CDK14,0.0
867,SYS1,0.0
865,AL136115.1,0.0
854,NR1H2,0.0
847,RIN2,0.0
848,PILRB,0.0
849,MAP3K9,0.0
850,PTTG1IP,0.0
851,C2orf76,0.0
852,ZNRF2,0.0
855,SLC25A38,0.0
864,GALNS,0.0
856,ELMO1,0.0
857,SPG7,0.0
858,MTFR1,0.0
860,AP000350.4,0.0
861,CCDC77,0.0
863,ANKFY1,0.0
891,KDM4A,0.0
892,DNAJA2,0.0
893,CCDC94,0.0
926,FKBP1A,0.0
918,C7orf50,0.0
920,GMFB,0.0
922,LSS,0.0
923,METTL12,0.0
924,ARL6IP1,0.0
925,MLLT4,0.0
927,SDHC,0.0
914,TLK2,0.0
929,GTF2H2C,0.0
931,ATAD5,0.0
932,ING3,0.0
934,ADM,0.0
936,OAZ2,0.0
937,HSPA1A,0.0
916,TES,0.0
913,HSPE1-MOB4,0.0
894,IP6K2,0.0
901,DSTN,0.0
895,ZNF428,0.0
896,FCGR3A,0.0
897,USE1,0.0
898,CWC25,0.0
899,CCNJ,0.0
900,SPATS2,0.0
902,E2F6,0.0
912,NEK5,0.0
903,ANKRD35,0.0
904,NSUN6,0.0
905,NR1D1,0.0
909,STX4,0.0
910,GTPBP8,0.0
911,STK40,0.0
2692,NADK,0.0
2694,KYNU,0.0
5370,GTF2F1,0.0
4486,ERCC4,0.0
4468,GIMAP6,0.0
4469,PPIL3,0.0
4470,CHRNB1,0.0
4471,ZC3H12C,0.0
4472,GABARAP,0.0
4473,DAP3,0.0
4474,CREB3,0.0
4476,KIAA1432,0.0
4477,MSC,0.0
4479,ATP11A,0.0
4480,TRA2B,0.0
4481,PIK3AP1,0.0
4482,SLC35E2B,0.0
4483,TRBV7-6,0.0
4484,PYROXD2,0.0
4467,NKIRAS1,0.0
4466,PRPSAP1,0.0
4464,GALNT10,0.0
4455,ZCCHC14,0.0
4448,DENND6A,0.0
4449,LAGE3,0.0
4450,LIN54,0.0
4451,ZNF672,0.0
4452,VPS18,0.0
4453,METTL5,0.0
4456,EZH1,0.0
4463,SEC23B,0.0
4457,C22orf29,0.0
4458,HIP1,0.0
4459,TRAK1,0.0
4460,ARL1,0.0
4461,FAM104B,0.0
4462,ZFP62,0.0
4485,SLC9A7,0.0
4487,HTRA2,0.0
4446,ASNS,0.0
4489,SPTAN1,0.0
4508,PPT2,0.0
4509,PSMD9,0.0
4510,EHMT2,0.0
4511,BCAP29,0.0
4512,REEP3,0.0
4513,BAK1,0.0
4515,STARD3NL,0.0
4516,PLCG2,0.0
4517,MIEF1,0.0
4518,ZC3H4,0.0
4520,TARS,0.0
4521,KIF16B,0.0
4522,DYM,0.0
4523,ABHD10,0.0
4524,SLC3A2,0.0
4507,EXOSC4,0.0
4506,BRD9,0.0
4505,UBA5,0.0
4496,KRT222,0.0
4490,ZNF75D,0.0
4491,EMILIN2,0.0
4492,PAN3,0.0
4493,NIF3L1,0.0
4494,CERS6,0.0
4495,IL2RA,0.0
4497,RP11-345J4.5,0.0
4504,NHLRC2,0.0
4498,AEN,0.0
4499,MAML1,0.0
4500,HMCES,0.0
4501,FBXO9,0.0
4502,PTCD1,0.0
4503,CNPPD1,0.0
4447,MTSS1,0.0
4445,ABHD6,0.0
4691,GTF2H1,0.0
4402,ATOX1,0.0
4382,H3F3A,0.0
4383,RING1,0.0
4384,RNF144B,0.0
4385,ZNF414,0.0
4386,MPHOSPH9,0.0
4388,BFSP2,0.0
4389,MBD5,0.0
4390,ASB16,0.0
4391,TRBV28,0.0
4392,HIST1H2BC,0.0
4393,CENPE,0.0
4394,SYT11,0.0
4395,SART1,0.0
4396,FBP1,0.0
4399,CKAP2,0.0
4381,SUPT6H,0.0
4380,TUBA1B,0.0
4379,YLPM1,0.0
4369,GALNT11,0.0
4361,IL7,0.0
4362,CENPF,0.0
4364,ACSL3,0.0
4366,DALRD3,0.0
4367,AGER,0.0
4368,PANX1,0.0
4371,TM2D1,0.0
4378,RBBP7,0.0
4372,SMPD3,0.0
4373,PTPLAD2,0.0
4374,ZNF395,0.0
4375,YWHAH,0.0
4376,PSMC3IP,0.0
4377,RBM15B,0.0
4400,EMC4,0.0
4403,PCSK7,0.0
4444,CTSL,0.0
4404,KCTD6,0.0
4426,PARP8,0.0
4427,STK24,0.0
4428,SCAPER,0.0
4429,PPIAL4G,0.0
4432,VPS4B,0.0
4433,FICD,0.0
4434,ZNF236,0.0
4435,DOPEY2,0.0
4436,DMXL1,0.0
4437,RAI1,0.0
4438,SLC19A2,0.0
4440,DNAJC21,0.0
4441,DHX36,0.0
4442,RABGGTA,0.0
4443,RIN3,0.0
4424,FOXN2,0.0
4423,PPM1M,0.0
4422,LSM1,0.0
4412,EBF1,0.0
4405,DUS2,0.0
4406,ZNF654,0.0
4407,GFPT1,0.0
4409,HENMT1,0.0
4410,TMEM256,0.0
4411,LYPLA2,0.0
4413,SELT,0.0
4421,RNF135,0.0
4414,NEURL4,0.0
4415,CYSTM1,0.0
4416,RANBP9,0.0
4418,MT1F,0.0
4419,MTERF,0.0
4420,PDLIM7,0.0
4525,AAK1,0.0
4527,HLTF,0.0
4528,DDX42,0.0
4649,HERPUD1,0.0
4632,HADH,0.0
4633,TMEM229B,0.0
4634,KIAA1715,0.0
4635,CIRH1A,0.0
4636,MAD2L1BP,0.0
4637,GEMIN4,0.0
4638,COG4,0.0
4639,LSM6,0.0
4640,RABGAP1,0.0
4641,ZNF181,0.0
4642,TMEM116,0.0
4643,CDV3,0.0
4645,BRAT1,0.0
4646,FXN,0.0
4647,PHF2,0.0
4631,FAM122B,0.0
4630,C19orf52,0.0
4629,GLTSCR2,0.0
4618,C21orf59,0.0
4610,CASP1,0.0
4611,FAM32A,0.0
4613,IQGAP3,0.0
4615,SLC11A2,0.0
4616,LEO1,0.0
4617,CLK2,0.0
4619,AL035252.1,0.0
4628,NAB2,0.0
4620,FAM135A,0.0
4622,ASF1B,0.0
4623,WIPF2,0.0
4624,PMFBP1,0.0
4625,IKZF4,0.0
4627,STRN,0.0
4648,EXOSC8,0.0
4650,TRMT11,0.0
4529,NCOA5,0.0
4651,NEMF,0.0
4672,GLTP,0.0
4673,CAPN2,0.0
4675,ZBTB4,0.0
4676,LRSAM1,0.0
4677,GTPBP1,0.0
4678,STIL,0.0
4679,SREK1IP1,0.0
4680,DPH7,0.0
4681,ZNF529,0.0
4682,SLC25A17,0.0
4684,ZNF747,0.0
4685,ZNHIT2,0.0
4686,IL11RA,0.0
4687,PTP4A2,0.0
4688,MASTL,0.0
4671,GABPB2,0.0
4670,PRIM1,0.0
4669,CHD1,0.0
4658,SPAG9,0.0
4652,SIN3B,0.0
4653,NCOA2,0.0
4654,ERGIC3,0.0
4655,ST7L,0.0
4656,GOLPH3L,0.0
4657,UBN2,0.0
4659,LIX1L,0.0
4668,HAUS6,0.0
4660,MITD1,0.0
4661,ATXN2,0.0
4664,PSMD8,0.0
4665,SYNGAP1,0.0
4666,RBM42,0.0
4667,CBFA2T3,0.0
4608,L3HYPDH,0.0
4607,SLC41A2,0.0
4606,UGP2,0.0
4605,ZNF813,0.0
4548,PRDX3,0.0
4549,ZNF800,0.0
4550,PSAT1,0.0
4551,PDE8A,0.0
4552,CRYGS,0.0
4553,PDGFD,0.0
4554,VAMP2,0.0
4555,PAPOLA,0.0
4556,OSGEP,0.0
4557,WDR83,0.0
4558,FAM89B,0.0
4559,PSMD4,0.0
4560,ZNF92,0.0
4562,ASTN2,0.0
4563,ODC1,0.0
4547,GOLGA7,0.0
4546,CHPF,0.0
4545,TMEM242,0.0
4536,PYGO2,0.0
4530,EPM2AIP1,0.0
4531,BTD,0.0
4532,GTF2H5,0.0
4533,PEX13,0.0
4534,RBM7,0.0
4535,RNF220,0.0
4537,ZNF117,0.0
4544,ZHX2,0.0
4538,C15orf40,0.0
4539,DOCK7,0.0
4540,NMT2,0.0
4541,TTC33,0.0
4542,USP5,0.0
4543,B3GAT3,0.0
4564,TFPT,0.0
4565,TNRC6A,0.0
4566,TRAV4,0.0
4596,AGPAT3,0.0
4590,ALG3,0.0
4591,CACNB1,0.0
4592,MFAP3,0.0
4593,NUDT5,0.0
4594,XRCC4,0.0
4595,TGM2,0.0
4597,C8orf33,0.0
4587,HSD17B8,0.0
4598,MOB3A,0.0
4599,AES,0.0
4600,NIPAL2,0.0
4601,DPH5,0.0
4603,SFPQ,0.0
4604,BTN2A2,0.0
4588,SMAD4,0.0
4586,PELP1,0.0
4567,FLNA,0.0
4575,AC114546.1,0.0
4568,ZFP14,0.0
4569,NDUFAF3,0.0
4570,GXYLT1,0.0
4571,LINC00998,0.0
4573,C10orf12,0.0
4574,AKIRIN2,0.0
4577,INTS6,0.0
4585,KNTC1,0.0
4578,ATG10,0.0
4579,ZC2HC1A,0.0
4580,ABL2,0.0
4581,PLD4,0.0
4582,ACIN1,0.0
4584,STXBP3,0.0
4360,TRAV21,0.0
4359,PHB,0.0
4358,IL18,0.0
4141,AP000769.1,0.0
4121,SSBP1,0.0
4123,OTUD1,0.0
4124,ZKSCAN1,0.0
4125,ATP6AP1,0.0
4126,MIF4GD,0.0
4128,SPNS3,0.0
4129,SHPK,0.0
4130,AKAP8L,0.0
4131,SLC30A5,0.0
4132,TRIM34,0.0
4133,COG5,0.0
4134,UGDH,0.0
4135,NLRP2,0.0
4136,TMEM11,0.0
4137,BDH2,0.0
4120,MTX1,0.0
4119,ARFGEF1,0.0
4118,PLGRKT,0.0
4109,SFI1,0.0
4102,HPS3,0.0
4103,ZFYVE1,0.0
4104,LYRM4,0.0
4105,RAD50,0.0
4106,ORAI1,0.0
4108,SLC1A5,0.0
4110,NOMO2,0.0
4117,DMTF1,0.0
4111,HSDL1,0.0
4112,GRIPAP1,0.0
4113,YPEL3,0.0
4114,SPSB1,0.0
4115,CCRL2,0.0
4116,TUBB4B,0.0
4138,APPL1,0.0
4143,PAN2,0.0
4184,IL18RAP,0.0
4144,APH1A,0.0
4166,KNOP1,0.0
4167,ARHGEF26,0.0
4168,MTHFD1L,0.0
4169,ITGB7,0.0
4170,ZNF791,0.0
4171,UBE2Q1,0.0
4172,ICMT,0.0
4173,FOCAD,0.0
4174,DNAJA4,0.0
4175,TUFM,0.0
4178,SRCAP,0.0
4179,PALD1,0.0
4180,MAP4,0.0
4181,SSB,0.0
4182,AKTIP,0.0
4165,TYW1B,0.0
4163,PTPRN2,0.0
4162,HN1,0.0
4151,MTDH,0.0
4145,ZDHHC18,0.0
4146,FANCG,0.0
4147,NRIP1,0.0
4148,C19orf24,0.0
4149,MCM2,0.0
4150,AGAP4,0.0
4152,LILRA6,0.0
4161,TARSL2,0.0
4153,ATXN3,0.0
4154,DUSP6,0.0
4155,NCOA4,0.0
4156,SLC1A3,0.0
4159,NSUN3,0.0
4160,SCLT1,0.0
4101,CPSF4,0.0
4100,MYSM1,0.0
4099,ALOX5,0.0
4098,NSUN5,0.0
4046,PAIP1,0.0
4047,ISOC1,0.0
4048,TRMU,0.0
4049,ARL2BP,0.0
4050,ELMO2,0.0
4051,ATG4B,0.0
4052,PHB2,0.0
4053,VCL,0.0
4054,EVI2B,0.0
4055,HDHD3,0.0
4056,CTD-2116N17.1,0.0
4057,MTA3,0.0
4058,PSEN2,0.0
4059,WDR41,0.0
4060,USP54,0.0
4045,TXNDC5,0.0
4044,GGT7,0.0
4043,FAM115C,0.0
4033,AHR,0.0
4027,ATG16L1,0.0
4028,MED7,0.0
4029,GPATCH8,0.0
4030,TMEM97,0.0
4031,PDCD11,0.0
4032,NR2C2,0.0
4034,SF3A2,0.0
4042,ZNF197,0.0
4035,PRPF6,0.0
4037,ARHGAP30,0.0
4038,FAHD1,0.0
4039,PRMT6,0.0
4040,GADD45GIP1,0.0
4041,C12orf79,0.0
4061,DENND5A,0.0
4062,SLC27A3,0.0
4063,KRCC1,0.0
4089,SRD5A1,0.0
4083,TADA1,0.0
4084,TBC1D3C,0.0
4085,MAML2,0.0
4086,SGK1,0.0
4087,TARBP2,0.0
4088,ZC3H3,0.0
4090,ZSCAN29,0.0
4081,RP11-463D19.2,0.0
4091,HIVEP3,0.0
4092,ZNF80,0.0
4093,GCC1,0.0
4094,CCNT2,0.0
4096,IL10,0.0
4097,TRAV12-2,0.0
4082,TTC9C,0.0
4080,SLC3A1,0.0
4064,RTEL1,0.0
4071,RP4-583P15.15,0.0
4065,SLC9A9,0.0
4066,MAPK7,0.0
4067,WDR20,0.0
4068,APBB1IP,0.0
4069,MED13L,0.0
4070,MMS19,0.0
4072,RNF125,0.0
4079,PPM1N,0.0
4073,ARHGEF39,0.0
4074,NRROS,0.0
4075,FBXW5,0.0
4076,USP45,0.0
4077,TATDN3,0.0
4078,ARF3,0.0
4183,CCDC82,0.0
4185,SARS,0.0
4357,NUP107,0.0
4317,PPP2R2B,0.0
4298,VCPKMT,0.0
4299,PAK1IP1,0.0
4300,BORA,0.0
4301,RNF187,0.0
4302,HIST1H3I,0.0
4303,ARHGDIA,0.0
4304,SERPINA1,0.0
4305,AVPI1,0.0
4306,MBD3,0.0
4307,NFKBIE,0.0
4309,THAP5,0.0
4311,CHAMP1,0.0
4312,FNIP2,0.0
4313,GNL2,0.0
4314,SLFN12L,0.0
4297,SGOL1,0.0
4296,PYCR2,0.0
4295,EGLN1,0.0
4285,PBX3,0.0
4277,ZFAND3,0.0
4278,MDM4,0.0
4280,ATL3,0.0
4281,ATP1A1,0.0
4282,QTRT1,0.0
4284,TXLNA,0.0
4286,RAB34,0.0
4294,HSD17B4,0.0
4288,FAM102B,0.0
4289,CCDC163P,0.0
4290,PIGV,0.0
4291,ROCK1,0.0
4292,CAPZA2,0.0
4293,CEBPB,0.0
4316,HCFC2,0.0
4319,SMARCAD1,0.0
4186,LAIR2,0.0
4321,B3GNT2,0.0
4341,ADRB2,0.0
4342,HNRNPF,0.0
4343,KMT2B,0.0
4344,HAT1,0.0
4346,ACTR6,0.0
4347,ATPAF1,0.0
4348,NSDHL,0.0
4349,PTPN1,0.0
4350,MAP1LC3B,0.0
4351,IFT27,0.0
4352,PIP4K2B,0.0
4353,CLDN15,0.0
4354,PDCD7,0.0
4355,RIOK3,0.0
4356,VOPP1,0.0
4340,VPS41,0.0
4339,ANPEP,0.0
4338,TIMM10,0.0
4328,PFKFB3,0.0
4322,RNF19B,0.0
4323,BAG2,0.0
4324,ASXL1,0.0
4325,LY6G5C,0.0
4326,LSM2,0.0
4327,CDT1,0.0
4329,CCDC132,0.0
4336,POLR2C,0.0
4330,KLHL21,0.0
4331,KRBA1,0.0
4332,TFRC,0.0
4333,ACOT2,0.0
4334,PLEKHG1,0.0
4335,SNN,0.0
4276,ZFYVE28,0.0
4275,SUGP2,0.0
4272,RNF41,0.0
4271,CTSB,0.0
4209,PDIA4,0.0
4210,KDM1A,0.0
4211,NF1,0.0
4212,PLEKHA1,0.0
4214,ZDHHC17,0.0
4215,RND1,0.0
4216,FMNL3,0.0
4217,GEMIN8,0.0
4218,ERLIN1,0.0
4219,SLC4A1AP,0.0
4221,DDX39B,0.0
4222,CD14,0.0
4223,ZNF141,0.0
4224,SCFD2,0.0
4225,NFXL1,0.0
4208,ETV3,0.0
4207,OIP5,0.0
4206,SGSH,0.0
4197,MOB2,0.0
4187,MMEL1,0.0
4188,NPIPA7,0.0
4189,NCKIPSD,0.0
4191,ITM2C,0.0
4194,VPREB3,0.0
4196,HOOK3,0.0
4198,PDE3B,0.0
4205,CDC27,0.0
4199,LAMP3,0.0
4200,CMIP,0.0
4201,CLEC7A,0.0
4202,GRN,0.0
4203,ASTL,0.0
4204,HCFC1,0.0
4226,NMD3,0.0
4228,PRDX5,0.0
4229,FAM162A,0.0
4262,COX6C,0.0
4255,TTC13,0.0
4256,RGPD8,0.0
4257,ABCG1,0.0
4259,CCBL2,0.0
4260,DCUN1D3,0.0
4261,ZNF354B,0.0
4263,PHF1,0.0
4251,BICD1,0.0
4264,TMEM161A,0.0
4265,RAB35,0.0
4266,RP4-559A3.7,0.0
4267,SH2B1,0.0
4268,SULF2,0.0
4269,MTG1,0.0
4253,SUV420H1,0.0
4250,RP11-343C2.9,0.0
4230,TPM1,0.0
4240,NUDT2,0.0
4231,RGS14,0.0
4232,PIGX,0.0
4234,ZFP82,0.0
4236,CTAGE5,0.0
4237,EMD,0.0
4239,NDFIP2,0.0
4241,ENOSF1,0.0
4249,GMPS,0.0
4242,TUBGCP2,0.0
4243,BIVM,0.0
4244,LRRC8C,0.0
4246,PGLS,0.0
4247,TBC1D10A,0.0
4248,PSMC6,0.0
4690,IDS,0.0
4692,LILRA5,0.0
2696,GFOD2,0.0
5149,CEP104,0.0
5130,DNAJB2,0.0
5131,RCOR3,0.0
5132,GLB1,0.0
5133,EWSR1,0.0
5134,FAM168B,0.0
5135,PRPF18,0.0
5136,PCCA,0.0
5137,ZNF783,0.0
5138,AP2A1,0.0
5139,ZNF81,0.0
5140,RSPRY1,0.0
5141,LRRC45,0.0
5142,USP37,0.0
5143,HMGCS1,0.0
5146,AGGF1,0.0
5128,P2RY6,0.0
5127,CPT1A,0.0
5126,GTPBP2,0.0
5114,CAMTA1,0.0
5108,IFNAR2,0.0
5109,NUDT16,0.0
5110,DUSP14,0.0
5111,MYO6,0.0
5112,FBXO31,0.0
5113,ERBB2IP,0.0
5116,PEX3,0.0
5125,ARHGAP22,0.0
5118,C9orf66,0.0
5119,COBLL1,0.0
